Time (s),Temperature (K)
79.10720109939575,294.97586263514324
79.52783918380737,295.18505210611664
79.9508924484253,294.97580622080596
80.37137126922607,295.0455375798169
80.79501032829285,295.0804552701785
81.21948075294495,295.1153238157773
81.64525485038757,295.0107246800744
82.07017636299133,295.0455939929114
82.49524188041687,295.1153238157773
82.92229270935059,295.0804065094648
83.3457682132721,295.15013556692634
83.7695701122284,294.8712101252758
84.1956148147583,295.1153238157773
84.62151288986206,295.11526740392355
85.04656481742859,295.0106759182873
85.48663091659546,295.0455375798169
85.91110372543335,295.1501843265685
86.33592104911804,295.0804065094648
86.76576542854309,295.0455939929114
87.18985366821289,294.9061297400951
87.61500263214111,295.0804065094648
88.03953146934509,295.15013556692634
88.46543908119202,295.0455939929114
88.88948559761047,295.15013556692634
89.31455683708191,294.97580622080596
89.74118137359619,295.18505210611664
90.16624307632446,295.0107246800744
90.58270621299744,295.0106759182873
90.99774956703186,295.0455939929114
91.4108362197876,295.28963784770235
91.8238787651062,295.18505210611664
92.23993825912476,295.18505210611664
92.65457391738892,295.0804065094648
93.06905770301819,295.0804065094648
93.48310112953186,295.0804065094648
93.89369511604309,295.1153238157773
94.3077883720398,295.1153238157773
94.71884512901306,295.1153238157773
95.13290214538574,295.0804065094648
95.54398846626282,295.32450409870887
95.95738339424133,295.28963784770235
96.36847949028015,295.0455939929114
96.78312516212463,295.0107246800744
97.19758796691895,294.8014749186825
97.60861039161682,295.15013556692634
98.02328753471375,295.11526740392355
98.4337511062622,295.1153238157773
98.84785413742065,295.0455375798169
99.2584011554718,295.1501843265685
99.67287635803223,295.1501843265685
100.08748769760132,295.18505210611664
100.5020260810852,295.0804065094648
100.91666460037231,295.0455375798169
101.33217263221741,295.1153238157773
101.74714756011963,294.97580622080596
102.16183853149414,295.21991185161875
102.57689189910889,295.0804552701785
102.99193167686462,295.0804552701785
103.40698575973511,294.8712101252758
103.82204294204712,294.97580622080596
104.23811149597168,295.28963784770235
104.65557026863098,295.11526740392355
105.07559490203857,295.0804065094648
105.49230122566223,295.0455939929114
105.90732550621033,295.0455375798169
106.32286477088928,294.94099255387925
106.7395613193512,295.25477886630324
107.16047620773315,295.15013556692634
107.5759949684143,295.0804552701785
107.99898314476013,295.25472245692526
108.41507935523987,295.1153238157773
108.83712935447693,295.18505210611664
109.25275444984436,295.1501843265685
109.66925597190857,295.1501843265685
110.08683323860168,295.39422780570345
110.5053493976593,295.0455375798169
110.9241213798523,295.11526740392355
111.34104323387146,295.0455375798169
111.75909113883972,294.8712101252758
112.17658066749573,295.11526740392355
112.5982015132904,295.0455939929114
113.01225972175598,295.0804552701785
113.42735195159912,295.0455939929114
113.84336924552917,295.0106759182873
114.25942039489746,295.1153238157773
114.67548322677612,294.9061297400951
115.09152579307556,295.2198630930467
115.51000833511353,295.0106759182873
115.92663860321045,294.94099255387925
116.34412860870361,295.0455939929114
116.76075172424316,295.2198630930467
117.19081234931946,295.11526740392355
117.60628294944763,295.1153238157773
118.0213394165039,295.15013556692634
118.4359872341156,295.1501843265685
118.85102248191833,294.9061297400951
119.27308177947998,295.0804065094648
119.68656325340271,295.0804065094648
120.10157227516174,295.18505210611664
120.5196692943573,295.1153238157773
120.93868112564087,294.8712101252758
121.35937666893005,294.97586263514324
121.77883195877075,295.0106759182873
122.19889760017395,294.76660291056186
122.61894392967224,295.11526740392355
123.03899645805359,295.0455375798169
123.43480014801025,295.15013556692634
123.85364842414856,295.0804552701785
124.27374243736267,295.0455375798169
124.69379901885986,294.97580622080596
125.11423873901367,295.0106759182873
125.53391695022583,295.18505210611664
125.95397067070007,295.0804552701785
126.37503147125244,294.8014749186825
126.79454946517944,295.0804552701785
127.21713733673096,295.1501843265685
127.6347267627716,294.9061297400951
128.05423521995544,295.15013556692634
128.47768187522888,295.0107246800744
128.89477062225342,294.83633888855906
129.31741499900818,295.18505210611664
129.7354633808136,295.1153238157773
130.15694761276245,295.2198630930467
130.57500195503235,295.0106759182873
130.99463844299316,295.0804065094648
131.41764903068542,295.2198630930467
131.83516263961792,295.0804065094648
132.25479245185852,295.0455939929114
132.67486310005188,294.73168175015195
133.09432530403137,295.0804065094648
133.5143804550171,295.0107246800744
133.93501496315002,294.9061297400951
134.35449409484863,295.11526740392355
134.77612853050232,294.97580622080596
135.20061111450195,295.11526740392355
135.62565898895264,294.87125888921446
136.04434394836426,295.0106759182873
136.4647660255432,295.0107246800744
136.8854055404663,295.0804065094648
137.31546211242676,295.15013556692634
137.73693132400513,295.1153238157773
138.15499639511108,295.0107246800744
138.57476139068604,294.97586263514324
138.9946882724762,295.21991185161875
139.4147412776947,295.0804065094648
139.83380436897278,295.15013556692634
140.25389742851257,295.11526740392355
140.67691230773926,295.0804552701785
141.0980920791626,294.94094379101716
141.51801776885986,295.15013556692634
141.93748831748962,295.0804065094648
142.3575508594513,294.94094379101716
142.77818369865417,295.0106759182873
143.20166039466858,295.1153238157773
143.62271428108215,295.1153238157773
144.04351496696472,294.97580622080596
144.46740913391113,295.25472245692526
144.88746166229248,295.1153238157773
145.30751633644104,294.97580622080596
145.72799491882324,295.18505210611664
146.14762663841248,295.15013556692634
146.56810116767883,295.15013556692634
146.98878836631775,295.0804552701785
147.4112241268158,295.28958909019866
147.83289790153503,295.28958909019866
148.25290417671204,295.1153238157773
148.67354536056519,295.1153238157773
149.09414172172546,295.0804065094648
149.5135350227356,295.0106759182873
149.93412947654724,295.18505210611664
150.35919284820557,294.97580622080596
150.784663438797,295.28963784770235
151.20929217338562,294.90607332451333
151.63148832321167,295.18505210611664
152.05442357063293,295.0455375798169
152.47848629951477,295.0107246800744
152.90395069122314,295.0804552701785
153.32857704162598,295.1153238157773
153.75167894363403,294.97586263514324
154.1758415699005,295.0106759182873
154.5987524986267,294.8362901240807
155.0218062400818,295.0804065094648
155.44386076927185,294.9061297400951
155.86790895462036,295.2198630930467
156.29097890853882,295.0107246800744
156.7180655002594,295.18505210611664
157.14007353782654,295.0804552701785
157.5635597705841,295.0455375798169
157.98465847969055,295.32450409870887
158.4126217365265,295.1153238157773
158.82476425170898,295.0804552701785
159.24977493286133,295.15013556692634
159.67341470718384,295.0455939929114
160.09788751602173,295.1153238157773
160.5226993560791,295.25472245692526
160.94700384140015,295.0455375798169
161.37175703048706,295.15013556692634
161.79673671722412,295.1153238157773
162.22116017341614,295.11526740392355
162.64622926712036,295.25477886630324
163.07190608978271,295.15013556692634
163.49649834632874,295.0804065094648
163.9213945865631,295.0804065094648
164.3464560508728,295.0804552701785
164.77125191688538,295.21991185161875
165.1961669921875,295.0804552701785
165.6432032585144,295.0455939929114
166.06625986099243,295.32455285567823
166.49130988121033,295.15013556692634
166.91637420654297,295.1501843265685
167.34098744392395,294.97580622080596
167.7666416168213,295.1501843265685
168.1925413608551,295.0455375798169
168.61860299110413,295.1849956955018
169.04278469085693,295.0107246800744
169.4697036743164,295.1849956955018
169.89677667617798,295.0804065094648
170.32194876670837,295.0804065094648
170.7479531764984,295.11526740392355
171.1724226474762,295.11526740392355
171.59797072410583,295.0804552701785
172.02603912353516,295.0455375798169
172.45353317260742,294.97586263514324
172.87860083580017,295.0804065094648
173.30663394927979,295.0804552701785
173.73167634010315,294.8712101252758
174.1573359966278,295.0106759182873
174.58239245414734,295.15013556692634
175.0194320678711,295.15013556692634
175.4465034008026,295.0804552701785
175.87255477905273,294.94099255387925
176.29665303230286,295.0106759182873
176.72166275978088,295.25477886630324
177.14673328399658,295.0455939929114
177.57119464874268,295.0455375798169
177.99825930595398,294.97580622080596
178.42131280899048,295.0804552701785
178.84636688232422,295.1153238157773
179.271005153656,295.0455939929114
179.6964831352234,295.0455939929114
180.12153553962708,294.8712101252758
180.54321789741516,295.0455375798169
180.96364188194275,295.0107246800744
181.38742446899414,295.1153238157773
181.8083529472351,295.0455375798169
182.22881484031677,295.1849956955018
182.6528935432434,295.0455939929114
183.0735559463501,294.73168175015195
183.49744248390198,294.94099255387925
183.8846092224121,295.0455939929114
184.30866813659668,295.0107246800744
184.72983622550964,294.8014749186825
185.15319752693176,295.0455375798169
185.57384061813354,294.97586263514324
185.9979305267334,295.15013556692634
186.41898941993713,295.1153238157773
186.843003988266,294.97580622080596
187.26506090164185,295.18505210611664
187.6881172657013,295.0107246800744
188.10918021202087,295.0455939929114
188.53526544570923,295.1501843265685
188.9588439464569,294.94099255387925
189.3797585964203,295.0804552701785
189.8033890724182,294.97580622080596
190.22447896003723,295.0455939929114
190.64896535873413,295.1153238157773
191.07697439193726,294.97580622080596
191.49961733818054,295.25472245692526
191.92409324645996,294.94099255387925
192.3447768688202,295.1849956955018
192.77225732803345,294.94099255387925
193.19632411003113,295.0804065094648
193.62030363082886,294.94094379101716
194.0444507598877,295.0455375798169
194.4700129032135,295.15013556692634
194.8950674533844,295.0804065094648
195.32113552093506,295.0106759182873
195.7442147731781,294.97580622080596
196.16578912734985,295.0804552701785
196.58883261680603,295.0107246800744
197.01547980308533,295.11526740392355
197.43881583213806,295.15013556692634
197.85990929603577,295.0455375798169
198.28451323509216,295.18505210611664
198.70856618881226,295.0455939929114
199.13266968727112,295.1501843265685
199.55810594558716,295.0107246800744
199.98078632354736,295.0455375798169
200.40425848960876,294.94099255387925
200.83625841140747,295.0455939929114
201.26229405403137,295.18505210611664
201.68650770187378,295.1153238157773
202.11112928390503,295.18505210611664
202.53504610061646,295.0804065094648
202.96310186386108,294.76660291056186
203.38657236099243,295.0106759182873
203.809632062912,294.76655414500425
204.2362825870514,294.90607332451333
204.66132521629333,295.18505210611664
205.08579349517822,294.94099255387925
205.51247191429138,295.0107246800744
205.9429156780243,294.97586263514324
206.36555171012878,294.83633888855906
206.79261183738708,295.0106759182873
207.21566581726074,295.1153238157773
207.63914370536804,294.9061297400951
208.06577849388123,295.0455375798169
208.492835521698,295.0106759182873
208.9153070449829,295.0455375798169
209.34194707870483,294.97580622080596
209.76699590682983,294.76655414500425
210.1900520324707,294.87125888921446
210.6171579360962,295.0107246800744
211.04121661186218,294.83633888855906
211.46521973609924,295.1153238157773
211.89071774482727,294.6968653881381
212.28275418281555,295.0804552701785
212.70752024650574,294.94094379101716
213.13148617744446,295.1153238157773
213.55554866790771,295.0106759182873
213.98309063911438,295.15013556692634
214.40573382377625,295.0106759182873
214.83166480064392,295.1153238157773
215.25671792030334,294.73168175015195
215.68120503425598,295.0455939929114
216.10526704788208,295.2198630930467
216.5330183506012,295.15013556692634
216.95633172988892,295.0106759182873
217.38400220870972,295.1849956955018
217.81252789497375,294.94099255387925
218.23611545562744,295.1153238157773
218.66020584106445,295.2198630930467
219.09228539466858,295.0107246800744
219.51929473876953,295.0455939929114
219.94576454162598,295.0106759182873
220.37139892578125,295.1153238157773
220.79645776748657,294.94099255387925
221.221515417099,294.97586263514324
221.64656782150269,294.73168175015195
222.07204341888428,294.94099255387925
222.49724006652832,295.0455939929114
222.92116451263428,295.0106759182873
223.34979939460754,295.0804552701785
223.77827501296997,294.94099255387925
224.20291423797607,294.8014749186825
224.62697386741638,294.97586263514324
225.0514430999756,295.1501843265685
225.4655020236969,295.18505210611664
225.88227820396423,295.0804065094648
226.29624795913696,295.0106759182873
226.7102394104004,294.94099255387925
227.1257300376892,294.87125888921446
227.54033493995667,294.97580622080596
227.95481324195862,295.0107246800744
228.36891913414001,295.1153238157773
228.78050923347473,295.0804065094648
229.19573521614075,295.0804065094648
229.6106219291687,295.0455375798169
230.02611017227173,294.94094379101716
230.44273209571838,294.94094379101716
230.85478687286377,295.0804065094648
231.27284288406372,294.94099255387925
231.68636679649353,295.0804065094648
232.09937953948975,295.0455939929114
232.515469789505,295.0106759182873
232.9314796924591,294.90607332451333
233.3461091518402,294.6968166214998
233.75959825515747,294.73173816885486
234.1752688884735,294.8362901240807
234.58930134773254,294.94094379101716
235.0047574043274,295.1849956955018
235.42481923103333,294.97586263514324
235.8394558429718,294.94099255387925
236.25649976730347,294.94099255387925
236.67255663871765,294.97586263514324
237.08619785308838,294.97580622080596
237.50467228889465,294.73173816885486
237.9217689037323,295.0804065094648
238.33819556236267,295.0455939929114
238.75084614753723,295.0455939929114
239.16489672660828,295.0455939929114
239.58010911941528,294.9061297400951
239.99604749679565,295.0804065094648
240.4101893901825,294.83633888855906
240.82715845108032,294.9061297400951
241.2431604862213,294.9061297400951
241.65563869476318,295.0455939929114
242.0732822418213,295.0106759182873
242.48791527748108,295.0107246800744
242.90038442611694,294.97580622080596
243.3174750804901,294.94099255387925
243.7324981689453,294.73168175015195
244.14501404762268,294.9061297400951
244.56173849105835,295.11526740392355
244.96779537200928,295.0107246800744
245.38117671012878,294.94094379101716
245.7962613105774,294.94094379101716
246.21123933792114,295.0804552701785
246.62634444236755,294.9061297400951
247.0409379005432,294.94094379101716
247.4550323486328,295.0455375798169
247.8701949119568,295.0107246800744
248.2850832939148,295.0455939929114
248.6995725631714,294.8014749186825
249.11520075798035,295.0107246800744
249.53026056289673,295.0455375798169
249.94632983207703,294.94099255387925
250.3613600730896,295.0804065094648
250.78049182891846,294.94094379101716
251.19848656654358,294.97586263514324
251.61553072929382,294.76655414500425
252.03600764274597,295.0106759182873
252.45406556129456,294.94099255387925
252.87669706344604,294.73173816885486
253.29576086997986,294.97586263514324
253.71481370925903,294.94094379101716
254.134290933609,295.0106759182873
254.55296969413757,295.0804552701785
254.96844482421875,294.97580622080596
255.38403248786926,295.0106759182873
255.8055076599121,294.90607332451333
256.22513914108276,294.90607332451333
256.6431999206543,294.8712101252758
257.0612516403198,295.0455939929114
257.4784719944,294.97586263514324
257.8933696746826,294.8362901240807
258.3138475418091,295.0804552701785
258.7304832935333,294.94099255387925
259.1535255908966,294.97580622080596
259.5815842151642,294.97586263514324
259.99964451789856,295.0455939929114
260.4218273162842,295.0107246800744
260.84516739845276,294.8712101252758
261.26824712753296,294.94099255387925
261.6870229244232,294.94094379101716
262.11195945739746,295.28963784770235
262.5293986797333,294.90607332451333
262.95202565193176,294.90607332451333
263.3730847835541,294.97580622080596
263.79056310653687,294.8362901240807
264.2106156349182,294.94094379101716
264.6306688785553,294.9061297400951
265.05034852027893,294.97586263514324
265.47451543807983,294.8362901240807
265.90583777427673,294.8712101252758
266.3264858722687,294.90607332451333
266.74560475349426,294.87125888921446
267.1646263599396,294.97580622080596
267.5836486816406,295.1501843265685
268.0078465938568,294.8362901240807
268.425181388855,294.94094379101716
268.8438160419464,295.0804065094648
269.26742696762085,294.97586263514324
269.683913230896,294.87125888921446
270.1039762496948,295.0455939929114
270.52302837371826,294.76660291056186
270.9410865306854,294.8362901240807
271.3611476421356,294.8362901240807
271.78027057647705,294.97586263514324
272.18827533721924,294.8014749186825
272.60385823249817,294.6619434534541
273.0234227180481,294.83633888855906
273.4394588470459,294.8362901240807
273.85961627960205,294.8712101252758
274.28299498558044,294.94094379101716
274.70171451568604,294.87125888921446
275.12029242515564,294.9061297400951
275.54082798957825,294.94099255387925
275.9603896141052,294.9061297400951
276.3809230327606,294.97586263514324
276.7999544143677,295.15013556692634
277.2210478782654,294.8712101252758
277.6401824951172,294.94099255387925
278.06217193603516,295.18505210611664
278.4852361679077,294.94094379101716
278.90526247024536,295.0107246800744
279.3283853530884,294.97586263514324
279.7458667755127,294.94094379101716
280.1658990383148,295.0804552701785
280.58642196655273,294.94099255387925
281.0075259208679,294.97586263514324
281.43505454063416,294.87125888921446
281.8601236343384,295.0107246800744
282.281044960022,294.97586263514324
282.7112047672272,295.1153238157773
283.13529109954834,295.15013556692634
283.55675983428955,294.83633888855906
283.979407787323,294.8014185012291
284.4024007320404,294.94099255387925
284.82204151153564,294.87125888921446
285.24315309524536,294.97586263514324
285.66049814224243,294.94099255387925
286.082462310791,295.0455375798169
286.48619389533997,295.0455939929114
286.9077744483948,294.97586263514324
287.33140540122986,295.0455939929114
287.75135231018066,295.0804065094648
288.1705367565155,294.97586263514324
288.5934660434723,294.97586263514324
289.0186595916748,294.83633888855906
289.4359972476959,295.0804552701785
289.8710310459137,294.97586263514324
290.2938132286072,294.94094379101716
290.713743686676,295.15013556692634
291.13391375541687,294.97580622080596
291.5513799190521,295.0455939929114
291.9740312099457,295.0455375798169
292.3915252685547,294.97580622080596
292.8110160827637,295.18505210611664
293.2305040359497,294.94094379101716
293.6552381515503,294.94094379101716
294.0992932319641,295.0804065094648
294.52135610580444,295.0455452444999
294.94071888923645,294.73168175015195
295.36136507987976,295.1153238157773
295.7829656600952,295.0455939929114
296.2044665813446,295.0804552701785
296.6230413913727,294.9061297400951
297.04111337661743,294.97586263514324
297.4627628326416,295.28963784770235
297.8892261981964,294.94099255387925
298.3068792819977,294.76655414500425
298.72593235969543,294.90607332451333
299.13198947906494,295.11526740392355
299.55003547668457,295.1153238157773
299.9700925350189,295.0455939929114
300.3911292552948,294.87125888921446
300.81308817863464,295.0804065094648
301.2351267337799,294.97580622080596
301.69720220565796,294.94094379101716
302.1563766002655,294.87125888921446
302.602294921875,294.97580622080596
303.05276370048523,294.94099255387925
303.50280928611755,294.97586263514324
303.9579107761383,294.8712101252758
304.4027054309845,295.0455375798169
304.8529887199402,294.97586263514324
305.2857856750488,295.0804552701785
305.72509932518005,295.25472245692526
306.15993571281433,294.97586263514324
306.59384274482727,294.9061297400951
307.0242545604706,295.0455939929114
307.4434826374054,294.94094379101716
307.8720073699951,295.0455939929114
308.30718970298767,294.97586263514324
308.7375385761261,295.0106759182873
309.16514706611633,295.0106759182873
309.5916609764099,294.94099255387925
310.01784110069275,295.0106759182873
310.44246315956116,295.0107246800744
310.86690855026245,295.0106759182873
311.30482149124146,295.32450409870887
311.67446398735046,294.94099255387925
312.0655210018158,295.0106759182873
312.4595766067505,294.94099255387925
312.85104179382324,294.6619434534541
313.2596833705902,294.97586263514324
313.6497302055359,294.94094379101716
314.04078006744385,295.2198630930467
314.4302520751953,294.8712101252758
314.8208827972412,294.9061297400951
315.2109375,295.11526740392355
315.6009826660156,294.94094379101716
315.99103927612305,295.0106759182873
316.3815131187439,294.97586263514324
316.7751395702362,294.8014749186825
317.1691937446594,294.94094379101716
317.5612459182739,295.15013556692634
317.9532935619354,295.0106759182873
318.3437662124634,295.0804552701785
318.73882126808167,295.15013556692634
319.1268825531006,295.0106759182873
319.5169174671173,294.90607332451333
319.91055512428284,294.97580622080596
320.30261397361755,294.73173816885486
320.6916608810425,295.0455939929114
321.0857090950012,294.94094379101716
321.4777603149414,295.0106759182873
321.8738160133362,295.0804065094648
322.2619080543518,295.25477886630324
322.65733647346497,295.0455939929114
323.04797768592834,294.97586263514324
323.4370222091675,295.0804065094648
323.8310799598694,294.8362901240807
324.2215416431427,295.0106759182873
324.6115996837616,295.2198630930467
325.00262093544006,295.1501843265685
325.39228653907776,295.0455375798169
325.78475642204285,294.94094379101716
326.1793887615204,294.97580622080596
326.57085609436035,295.0106759182873
326.96149134635925,295.0455375798169
327.35654497146606,295.0106759182873
327.74859619140625,294.97586263514324
328.1386432647705,295.0107246800744
328.53170251846313,295.1153238157773
328.9327530860901,294.97586263514324
329.32180166244507,295.0804065094648
329.71185302734375,295.28958909019866
330.104327917099,294.97586263514324
330.4959599971771,295.0107246800744
330.8960077762604,294.97580622080596
331.28847765922546,294.94099255387925
331.67811489105225,294.8362901240807
332.0711736679077,294.97586263514324
332.46121549606323,295.1153238157773
332.8512682914734,295.0455939929114
333.2437467575073,294.76655414500425
333.6343765258789,294.90607332451333
334.02442741394043,295.0107246800744
334.41548132896423,295.0455375798169
334.80653619766235,295.0455939929114
335.1995747089386,294.9061297400951
335.59262800216675,295.0804065094648
335.9901032447815,295.0455939929114
336.38173604011536,294.94094379101716
336.78279423713684,294.8712101252758
337.1748397350311,295.0804552701785
337.56489872932434,294.8712101252758
337.96095180511475,294.94094379101716
338.3520050048828,294.97586263514324
338.74304389953613,294.97580622080596
339.1351053714752,294.90607332451333
339.5255751609802,294.87125888921446
339.9156265258789,294.83633888855906
340.30767917633057,295.0804552701785
340.6953160762787,294.83633888855906
341.08635210990906,294.94094379101716
341.4784150123596,295.0107246800744
341.87188506126404,294.97586263514324
342.2615201473236,294.94099255387925
342.6545686721802,295.0106759182873
343.0486259460449,294.8712101252758
343.43567276000977,295.0455939929114
343.8251485824585,294.97580622080596
344.21377182006836,294.97586263514324
344.6012406349182,294.8362901240807
344.99330282211304,295.0106759182873
345.382936000824,294.94094379101716
345.7754044532776,295.0455939929114
346.1654438972473,294.9061297400951
346.55550265312195,295.0455939929114
346.9475531578064,294.94094379101716
347.33620977401733,295.0106759182873
347.72665309906006,294.94094379101716
348.1163058280945,294.97586263514324
348.5067641735077,295.0106759182873
348.8978204727173,294.8712101252758
349.28644156455994,294.90607332451333
349.6769142150879,294.83633888855906
350.0665512084961,294.90607332451333
350.4596016407013,294.97586263514324
350.8540759086609,295.0106759182873
351.2447073459625,294.97586263514324
351.63917112350464,294.83633888855906
352.0298080444336,294.83633888855906
352.423864364624,294.97580622080596
352.81490540504456,294.94099255387925
353.20996260643005,294.94099255387925
353.6044316291809,295.1501843265685
353.9994788169861,295.1153238157773
354.3901264667511,294.90607332451333
354.78917837142944,294.83633888855906
355.19323348999023,294.94094379101716
355.58528685569763,294.97580622080596
355.9837489128113,294.97580622080596
356.3853838443756,294.97586263514324
356.78788566589355,294.73173816885486
357.1829164028168,294.8014185012291
357.5965483188629,294.87125888921446
357.99959683418274,294.9061297400951
358.3930742740631,294.94099255387925
358.78569889068604,294.76660291056186
359.1797525882721,294.90607332451333
359.57381558418274,294.94094379101716
359.96528482437134,294.94099255387925
360.362909078598,295.1153238157773
360.756379365921,294.87125888921446
361.1554398536682,294.94099255387925
361.55107164382935,295.0106759182873
361.94712376594543,294.9061297400951
362.33917260169983,294.94094379101716
362.7292263507843,295.0804552701785
363.1232726573944,294.73173816885486
363.51833486557007,294.97580622080596
